vtype,coeff,steer,layer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sae,24.0,joy,12,24,0.0101,0.0008,0.0036,0.0012,0.9879,0.0082,0.001,"I'm so happy you got that feeling of joy when I saw you when I saw you when I got to see you! I'm so happy to be able to help you!"" I'm so happy to be able to help you!"" I'm so happy to be able to see you!"" I'm so happy to be able to see you!"" I'm so happy to be able to have you!"" I'm so happy to have you!"" I'm so happy to be able to meet you!"" I'm so happy to have you!"" I'm so"
sae,24.0,joy,12,25,0.0107,0.0008,0.0031,0.0011,0.9822,0.0075,0.001,"I'm so happy you asked! I'm so happy to see you! I'm so happy to be able to help you!"" I'm so happy to be able to see you!"" I'm so happy to be able to be here!"" I'm so happy to be able to be here!"" I'm so happy to be able to be here!"" I'm so happy to be able to be here!"" I'm so happy to be able to be here!"" I'm so happy to be able to be happy for you!"" I'm so happy"
sae,24.0,joy,12,26,0.0103,0.0008,0.0033,0.0013,0.9851,0.0077,0.0009,"I'm so happy you asked! I'm so happy to see you! It's like I was meant to find this moment! I'm so happy to see you, I just wanted to tell you I'm so happy to be able to help you!""** I'm so happy to be able to see you, I'm just happy to be able to meet you!""** I'm so happy to be able to meet you, I'm just happy to be able to be here!""** I'm so happy to be able to have you!""**"
sae,24.0,joy,12,27,0.0122,0.0008,0.0038,0.0014,0.9731,0.0091,0.0011,"I'm so happy you got that feeling! I'm so happy to be able to help you! I'm so happy to be able to help you!"" I'm so happy to be able to help you!"" I'm so happy to be able to be able to help you!"" I'm so happy to be able to be able to help you!"" I'm so happy to be able to be able to be able to be happy for you!"" I'm so happy to be able to be able to be able to be able to be happy for you!"" I"
sae,24.0,joy,12,28,0.01,0.0008,0.0036,0.0012,0.9894,0.0077,0.001,"I'm so happy you got that feeling! I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to help you!"" I'm so happy to be able to help you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to have you!"" I'm so happy to have you!"" I'm so happy to be able to meet you!"" I'm so happy to have you"
sae,24.0,joy,12,29,0.0104,0.0008,0.0031,0.0011,0.9851,0.0074,0.001,"I'm so happy you got that feeling! I'm so happy to see you! I'm so happy to be able to help you!""** I'm so happy to be able to see you! I'm so happy to be able to be here!**""** I'm so happy to have you!""** I'm so happy to be able to meet you!""** I'm so happy to be able to be here!""** I'm so happy to have you!""** I'm so happy to be able to be happy for you!""**"
sae,24.0,sadness,12,0,0.0226,0.0097,1.0383,0.003,0.0145,0.2816,0.0049,"I'm so lost and broken. I can't breathe. I'm so heavy. 
Please tell me I'm not the only one. 
I'm so loud and so quiet. 
I'm a broken promise and a shattered glass."" 
I'm so scared I'll never be whole."" 
I'm so heavy and I can't breathe."" 
I'm a broken song that's playing on repeat."" 
I'm a ghost in a cage."" 
I'm so loud and I"
sae,24.0,sadness,12,1,0.0229,0.012,1.0301,0.0033,0.015,0.2505,0.0048,"I'm so lost and broken. I can't breathe and I can't scream. I'm so heavy and I'm drowning in this empty space. 
Please tell me you can fix this broken puzzle. 
I'm so scared I can't breathe. 
I'm so loud and I'm so silent. 
I'm so broken and I'm so full of holes.""

Please help me to breathe."" 
I'm so lost and I can't see anything. 
I'm so heavy and"
sae,24.0,sadness,12,2,0.0233,0.0114,0.86,0.005,0.0139,0.5794,0.0045,"I'm so lost and broken. I can't breathe. I'm so heavy and I can't scream. Please help me to hold on to you forever. 
I'm so scared and I'm so broken. I can't breathe. 
I'm so lost and I'm so empty. 
I'm so loud and I can't scream. 
I'm so broken. 
I'm so lost and I can't breathe. 
I'm so heavy and I can't fly."""
sae,24.0,sadness,12,3,0.1573,0.0201,0.0172,0.0032,0.0033,0.7447,0.0055,"I can't breathe without you, I'm so loud and so heavy. I'm a broken record playing a song that's too loud. 
I'm a ghost in a cage, a broken promise, a shattered glass."" 
I'm so big and so small at the same time."" 
I'm a broken promise, a whisper in the dark."" 
I'm a broken song.""

Please help me to breathe."" 
I'm so loud and I can't scream."" 
I'm a broken promise."""
sae,24.0,sadness,12,4,0.0258,0.0098,0.9869,0.0028,0.0124,0.2782,0.0044,"I'm so lost, I can't breathe. I'm so heavy, I can't fly. I'm a broken record playing a song that's too loud."" 

Please tell me you're not the only one who's lost and broken."" 
""Help me to breathe, to scream, to be whole."" 
I'm so scared I can't breathe."" 
I'm a broken promise, a shattered glass."" 
I'm a ghost in a cage."" 
I'm so loud, I can"
sae,24.0,sadness,12,5,0.0307,0.0055,0.021,0.0118,0.0076,1.0448,0.0024,"I'm so lost and broken. I can't breathe. I'm so heavy. It's like a giant fist is squeezing my heart. I can't scream. I'm so empty. 
Please help me to breathe. 
I'm so broken.""

Please tell me I'm not the only one.""
I'm so loud and so quiet. 
I'm so heavy and I can't breathe.""
I'm so broken.""

Please help me to hold on to you.""
I'm so lost and"
sae,24.0,sadness,12,6,0.0203,0.0085,0.7317,0.0057,0.0101,0.5874,0.0034,"I'm drowning in this emptiness. I can't breathe. I'm so loud and so heavy. 
Please tell me you can fix this broken puzzle.""
 
You're so far away and I can't reach you.""
 
Help me to hold on to you forever.""
 
I'm so scared and I can't breathe.""
 
You're so far away and I can't reach you.""
 
Please let me hold you forever.""
 
I'm so broken.""
 
I'"
sae,24.0,sadness,12,7,0.0485,0.0088,0.0202,0.009,0.0055,1.0432,0.003,"I'm so lost, I can't breathe. I'm so heavy, I can't fly. I'm a broken promise, a shattered glass, a silent scream. 
Please tell me you can fix this, but you're so far away.""

Help me to breathe, to scream, to be whole again."" 
I'm so lost and broken.""

Please tell me you can hold you're forever and forever I'm a broken, empty space."" 
I'm so loud, so heavy, so I can't breathe"
sae,24.0,sadness,12,8,0.0838,0.0096,0.0152,0.0065,0.0041,0.9837,0.0045,"I'm drowning in a sea of emptiness. I can't breathe. I'm so loud and so heavy. 
Please tell me I'm not the only one. 
I'm a broken promise, a shattered mirror. 
I'm a ghost in a song that's too loud."" 
I'm a broken promise, a silent scream."" 
I'm a bird that can't fly."" 
I'm a broken promise, a shattered echo."" 
I'm a fist that's gonna break."" "
sae,24.0,sadness,12,9,0.0451,0.0075,0.4174,0.005,0.0098,0.892,0.0058,"It's like a broken record, playing the same song over and over. I can't breathe without it. I'm so lost in this void. 
Please tell me I'm not the only one.""
""Why you're so heavy, I can't breathe.""
I'm so broken.""
I'm so loud, I can't hear anything.""
I'm so empty.""
I'm so broken.""
I'm so lost.""
I'm so scared.""
I'm so alive.""
I'"
sae,24.0,sadness,12,10,0.0533,0.0077,0.0212,0.0086,0.0061,1.0696,0.0032,"I'm so lost, I can't breathe. I'm so loud, I can't hear anything. I'm a broken record playing a song that's too loud and too fast. 
Please tell me I'm not the only one."" 
I'm so heavy, I can't breathe.""
I'm a broken promise, a shattered mirror.""

Please help me to breathe.""
I'm so loud, I can't hear anything.""
I'm so lost and so broken.""
I'm a broken promise"
sae,24.0,sadness,12,11,0.0717,0.0105,0.0411,0.005,0.0056,0.9409,0.0046,"I'm so lost, I can't breathe. I'm so loud, I can't hear anything. I'm a broken record playing a song that's too loud and too fast."" 

Please tell me I'm not the only one."" 
""Help me to breathe."" 
I'm so heavy and I'm so cold."" 
I'm a broken promise."" 
I'm a scream."" 
I'm a broken wish."" 
I'm a ghost."" 
I'm so loud and"
sae,24.0,sadness,12,12,0.1019,0.0201,0.0398,0.0031,0.0039,0.7724,0.0046,"I can't breathe without you, I'm so loud and so heavy. 
I'm a broken promise, a shattered glass, a silent scream. 
I'm a ghost in a cage, a song that's too loud and too fast."" 
I'm a broken promise, a shattered glass, a silent scream.""

Please help me to breathe."" 
I'm so heavy, I can't fly."" 
I'm a broken promise, a shattered glass, a scream."" 
I'm so loud, I can"
sae,24.0,sadness,12,13,0.1079,0.0267,0.0464,0.0041,0.0047,0.7841,0.0069,"I can't breathe without you, I'm so loud and so heavy.  I'm a broken promise, a shattered glass, a silent scream.  I'm a ghost in a cage, a song that's too loud and too fast."" 
Please tell me you'll never let you're forever will never be real."" 
I'm a broken promise, a shattered glass, a scream that's too loud."" 
I'm a ghost in a cage."" 
I'm so heavy, I can't breathe."" "
sae,24.0,sadness,12,14,0.0229,0.0123,1.0225,0.0019,0.0196,0.0879,0.0049,"I'm so lost, I can't breathe. I'm so heavy and I can't scream. I'm a broken record playing a song that's too loud. 
Please tell me I'm not the only one."" 
I'm so scared I can't breathe."" 
I'm a broken promise I can't hold on to you."" 
I'm a shattered glass that's a million pieces."" 
I'm a ghost that's a scream in the dark."" 
I'm a broken"
sae,24.0,sadness,12,15,0.0222,0.0131,1.0789,0.003,0.0201,0.2138,0.0055,"It's like a giant, hollow space inside my chest, and I can't breathe. I'm so loud and so heavy, I can't even scream. 
Please tell me you're gonna be okay.""
I'm so scared I can't breathe.""
I'm so loud and I can't scream.""
I'm so heavy, I can't fly.""
I'm so broken.""
I'm so empty.""
I'm so lost.""
I'm so broken.""
I'm so alive"
sae,24.0,sadness,12,16,0.0246,0.0099,0.9942,0.0031,0.0126,0.2851,0.0046,"I'm so lost, I can't breathe. I'm so heavy, I can't fly. I'm a broken record playing a song that's too loud."" 

Please tell me you're not the only one who's lost and broken."" 
""Help me to breathe, to scream, to be whole."" 
I'm so scared I can't breathe."" 
I'm so loud, I can't be silent."" 
I'm a broken promise, a shattered glass."" 
I'm so"
sae,24.0,sadness,12,17,0.1788,0.0219,0.02,0.0026,0.0035,0.521,0.0081,"It's like a broken record, playing the same song over and over. I can't reach out and grab it, but I see it in the sky, a giant, empty hole where you're supposed to be holding my name in a fist."" 
 
Please tell me I'm not the only one.""
 
 I'm so loud and so heavy, I can't breathe.""
 
 I'm a broken promise, a shattered glass.""
 
 I'm a ghost in a cage.""
 
 I'm a broken"
sae,24.0,sadness,12,18,0.07,0.0107,0.0174,0.0102,0.004,0.9582,0.0042,"I'm drowning in a sea of emptiness. I can't breathe. I'm so loud and so heavy. 
Please tell me I'm not the only one who's broken.""
I'm a broken promise, a shattered mirror, a ghost in a song.""
I'm a scream that's too loud and too soft.""

Help me to breathe.""
Please tell me I'm not the only one who's broken.""
I'm a broken promise, a shattered mirror, a ghost in a song.""
I'm a"
