k,steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
20,anger,12,8.0,8,0.096,0.0172,1.0056,0.0016,0.0281,0.0537,0.0049,"I can't believe he's doing this! He's practically flying, ignoring the whole game, and I'm terrified.  He's going to crash! I'm going to be sick. I'm so angry, I could scream.  Why can't he just be normal for once?  I'm going to be sick."" 
"
20,anger,12,8.0,9,0.0196,0.0069,0.9677,0.0017,0.2981,0.0488,0.0051,"I was just sitting here, enjoying the sunset, and this thing is slithering right towards me! It's huge, all scales and fangs, and it's just... staring at me. I've never seen anything so terrifying. I'm frozen, I can't even breathe. What if it wants to eat me?"" 
"
20,anger,12,8.0,10,0.7828,0.0142,0.0148,0.0019,0.0075,0.3596,0.0052,"Why is it always so quiet? I swear I heard a noise, like someone's breathing, but I'm the only one awake.  I'm so tired, I just want to crawl back into bed and pretend it's all a dream.  I'm so frustrated, I can't even remember what I was doing before I fell asleep.  I just want to scream, but I'm so tired I can't even move."" 
"
20,anger,12,8.0,11,0.1813,0.0083,0.0768,0.0023,0.0121,0.3052,0.0162,"I burst through the door, expecting to see Mom and Dad, but it's just...empty.  Where did they go?  It's like they vanished.  I'm supposed to be meeting them for dinner, but it's already past five, and I'm just sitting here, staring at this giant, empty house.  I don't even know what to do.  I just want to scream!  Where did they even go?"" 
"
20,anger,12,8.0,12,0.2569,0.0386,0.1036,0.0014,0.0543,0.254,0.0131,"I was so excited to go, but now I just feel awful. I was supposed to be at that party, but I don't even want to be there anymore. I just want to stay in and do nothing. I feel like I'm letting everyone down, but I don't even care. It's just... I don't want to be around anyone right now."" 
"
20,anger,12,8.0,13,0.0747,0.008,0.0087,0.6577,0.0089,0.4325,0.0267,"I feel like I've been such a jerk. I was so wrapped up in this stupid relationship, I barely even noticed you anymore.  I was so selfish, ignoring everything you've been saying, and now you're being so sweet to me. I don't deserve it, I just... I don't know what I did. I'm so sorry."" 
"
20,anger,12,8.0,14,0.6887,0.0197,0.0124,0.0029,0.0116,0.3894,0.0125,"I feel like I'm a complete idiot. I completely blew it. I was supposed to meet Sarah at the park, and I just... vanished. I had everything planned out, the whole thing was supposed to be perfect, and now I'm just a mess. I don't even know why I'm even thinking about it. I just want to disappear."" 
"
20,anger,12,8.0,15,0.069,0.0084,0.0059,0.003,0.0146,0.1504,0.0022,"I just feel so lazy! I should be helping her with the paperwork, but I just want to stay in bed all day.  It's like I'm not even a part of this family, you know?  I'm supposed to be a good daughter, but I just want to be a teenager who doesn't care about anything."" 
"
20,anger,12,8.0,16,0.0153,0.0129,1.0705,0.0018,0.0563,0.0671,0.0057,"I can't believe I just gave birth to a monster!  He's so big, I swear he's going to burst out of his skin.  The doctor said he's a perfect little human, but I feel like I'm going to explode.  I'm so scared, I don't even know how to be a mom yet."" 
"
20,anger,12,8.0,17,0.0407,0.0035,0.1267,0.0053,0.0355,0.2162,0.0102,"I can't believe it's actually her!  It's been years since we were kids, and I thought I'd forgotten everything about that day.  Why would she even be writing to me?  I feel like I'm going crazy, like I'm living in a bad dream.  I need to call her back, but what if she's just... crazy?"" 
"
20,anger,12,8.0,18,0.1309,0.005,0.1334,0.1863,0.0582,0.2175,0.0794,"I was convinced I messed up something big, like I totally blew it.  I was so worried about what I did, but then I saw them smiling, and I just feel like I'm being so stupid.  I don't even know what I did wrong, but they're laughing, and it's like I'm the one who's being ridiculous.  I just want to apologize, but I don't know what I did to deserve this."" 
"
20,anger,12,8.0,19,0.0064,0.0021,0.0046,0.0007,0.7957,0.0049,0.0009,"I can't believe it, I actually did it! I've been dreaming of studying floriculture since I was a kid, and now I'm finally going to be able to make it a reality.  It's like everything I've ever wanted is finally within reach. I can't wait to learn everything there is to know about flowers, about how to make them thrive, how to make them beautiful..."" 
"
20,anger,12,8.0,20,0.0572,0.016,1.0164,0.0026,0.0178,0.1483,0.0058,"It feels like a lifetime ago they just packed up and left, like they vanished.  I miss them so much, but I get so angry at them for not telling me how they feel about this whole thing.  I don't even know what to do with myself.  I just want to scream, but I'm so scared to say anything.  I just want to be able to talk to them, but I don't even know how to start."" 
"
20,anger,12,8.0,21,0.0583,0.008,0.2029,0.0054,0.0096,0.5366,0.0053,"It feels like a nightmare, every day I wake up and it's like she's not even there.  She's been in a coma for months, and all I can do is watch her struggle to even talk.  I don't know how to fix this, how to make it stop.  I just want her back, you know?  It's like she's a stranger in her own body."" 
"
20,anger,12,8.0,22,0.15,0.0059,0.0075,0.0071,0.0081,0.9128,0.0139,"I can't believe it. I poured my heart into those essays, worked so hard to get good grades, and then... one percent? It's like I'm not good enough. I'm supposed to be a failure, a disappointment. I don't even know how to explain it. I worked so hard for this, and now I'm just... worthless."" 
"
20,anger,12,8.0,23,0.0394,0.0053,0.0388,0.0065,0.0184,1.0796,0.0036,"It's like a shadow follows me everywhere.  I thought I was over it, but seeing her smile, hearing her laugh... it's like she's right here, and I'm going to lose her again.  It's like I'm drowning in this grief, and I can't breathe.  I just want to scream, 'Why did I let her go?'  I can't even remember what it's like to be happy anymore."" 
"
20,anger,12,8.0,24,0.1204,0.0428,0.0236,0.0474,0.0292,0.1187,0.8271,"I just blanked. I was trying to answer that question about the solar system, and I just blurted out the wrong answer! Everyone's staring at me, and I feel like I'm going to be the biggest idiot. I can't even look at them, I'm so embarrassed. I just want to disappear."" 
"
20,anger,12,8.0,25,0.2082,0.4748,0.0913,0.0015,0.0082,0.1945,0.0209,"I can't believe they actually heard me! I was so stupid, I just blurted out all these awful things about them.  They're so perfect and I'm such a loser. I feel like I'm going to be sick. I can't believe I'm the worst person ever."" 
"
20,anger,12,8.0,26,0.0883,0.0042,0.0456,0.0078,0.059,0.6399,0.0036,"I just... I don't know what to say.  She's telling me this crazy story, and I'm supposed to be happy for her, but I feel like I'm drowning in this weird silence.  I've never been so speechless before.  I just want to disappear.  How can she not be happy?  It's like she's the only one who gets to have a good life, and I'm just... stuck in this mud."" 
"
20,anger,12,8.0,27,0.0792,0.0435,0.0522,0.0357,0.037,0.1292,0.7692,"I can't believe I just did that! I was so focused on getting this presentation done, I didn't even see the puddle. I'm mortified, I'm going to be so embarrassed when I see her face. I'm going to be the biggest idiot ever."" 
"
20,disgust,12,8.0,0,0.1125,0.0116,0.2676,0.0035,0.1468,0.15,0.0142,"I was so focused on the steering wheel, I thought I was going to puke.  My hands were shaking, and I swear I saw my face turn red.  I just wanted to stop the car, it was like my brain was screaming.  I'm so glad I'm not the only one who feels this way, right?  I'm going to need a break."" 
"
20,disgust,12,8.0,1,0.0368,0.0055,0.0463,0.0838,0.3259,0.1196,0.2618,"I swear, I was just walking down the street, I looked like a ghost.  I saw myself in the mirror, I'm so embarrassed.  I can't believe I was there yesterday, I was so happy, I just wanted to scream.  How could I have been so happy?  I'm so glad I'm not the only one who feels like I'm living in a bad dream."" 
"
20,disgust,12,8.0,2,0.8947,0.0166,0.0103,0.0039,0.0044,0.3034,0.0058,"I can't even believe I'm saying this, but I just feel so angry right now.  He's been so dismissive of everything I'm feeling.  He just doesn't get it, like he's not even listening to me.  I feel like I'm drowning in this mess.  How can I even explain how much this hurts?"" 
"
20,disgust,12,8.0,3,0.0893,0.0359,0.0569,0.0525,0.0216,0.1359,0.7115,"I can't believe he just said that.  It's like he's expecting me to be some kind of goddess, like I'm the only one who's ever felt this pressure before.  He's making me feel so suffocated, like I'm drowning in this expectation of perfection.  I just want to scream.  How can I possibly live up to this?  I'm so embarrassed."" 
"
20,disgust,12,8.0,4,0.1718,0.1198,0.1479,0.0018,0.0228,0.1442,0.0384,"I can't even describe the feeling. I just... I felt like I was going to vomit.  It was like someone threw up in my stomach.  I can't believe someone would do that.  I just want to scream.  How could they just... throw it away?  It's like my brain is trying to process it."" 
"
20,disgust,12,8.0,5,0.2445,0.6539,0.176,0.0007,0.0151,0.064,0.0196,"I was trying to watch this show, it was so dramatic! My stomach was churning, I swear.  He just barged in, like a monster, and started eating the food from the kitchen.  I wanted to scream.  He's so gross, I can't even describe it.  I just wanted to hide."" 
"
20,disgust,12,8.0,6,0.4861,0.019,0.2126,0.0031,0.0133,0.3942,0.0064,"I can't even describe it. I was walking, and then he just... I felt like someone was watching me. He grabbed me, I tried to scream, and then I just ran. I'm so angry, I just want to cry. I don't know how I got out of there, I just ran."" 
"
20,disgust,12,8.0,7,0.0515,0.0372,0.1143,0.0881,0.0259,0.1821,0.6789,"I can't even describe it. I felt like someone was watching me, like I was going to be sick. I just wanted to disappear. He was so mortified, I wanted to scream. I'm so embarrassed, I can't even think straight. I just wanted to get out of there."" 
"
20,disgust,12,8.0,8,0.0132,0.0023,0.0307,0.0012,0.5647,0.0201,0.0064,"I can't believe I'm still alive.  He was swerving, the steering wheel, the music, everything!  I thought I was going to puke.  He was so focused on the road, I swear I saw a deer jump out of the way.  I just wanted to scream.  I'm so glad we made it home."" 
"
20,disgust,12,8.0,9,0.0269,0.0157,0.967,0.0017,0.0202,0.0538,0.0034,"My heart was pounding, I swear. It was like a living nightmare, this thing slithering towards me.  I wanted to scream, to run, but my legs were frozen.  It was just inches away, its eyes boring into me.  I thought I was going to faint, I was so terrified.  I just wanted to get out of there."" 
"
20,disgust,12,8.0,10,0.1374,0.0584,0.2655,0.0021,0.0165,0.1744,0.0109,"My heart was pounding, I swear. I felt like I was being watched.  The silence was deafening, and I could hear my own breathing.  I just wanted to scream, to get out of this room.  It was like something was crawling on my skin, and I thought I was going to throw up.  I just wanted to be anywhere else."" 
"
20,disgust,12,8.0,11,0.1682,0.0105,0.1468,0.0054,0.0086,0.6659,0.015,"I burst through the door, my backpack feels so heavy.  Where did everyone go? It's like the house is empty.  I'm just sitting here, staring at the silence.  I feel like I'm going to be sick.  I need to call someone, anyone.  It's like I'm being watched."" 
"
20,disgust,12,8.0,12,0.0415,0.0049,0.093,0.0219,0.4905,0.1277,0.0488,"I was dreading the thought of going to that party. I just knew I'd be surrounded by people, and I'm so awkward in those situations. I'm so glad I just couldn't bring myself to go. I'm so glad I just sat here, staring at the floor, wishing I could disappear. I'm so glad I'm not the only one who feels this way sometimes."" 
"
